Age,Height_cm,Weight_kg,Income
69,168.4,69.1,12781.17
41,161.0,54.7,48204.81
65,168.7,67.5,122983.44
52,171.4,65.8,65096.51
83,165.1,63.2,14456.67
69,175.0,73.2,42347.10
65,158.8,60.2,124026.53
73,171.2,69.8,50795.07
52,183.6,87.7,92117.16
35,174.2,75.0,116854.46
58,180.1,72.8,14113.58
58,169.0,64.4,23838.20
50,171.5,74.6,26436.91
64,167.0,67.0,45374.13
52,167.2,70.9,46642.78
20,173.6,75.5,111704.85
82,163.4,63.3,24955.06
73,175.8,74.7,189496.61
90,173.4,70.4,179157.08
63,161.5,65.5,111932.77
81,176.8,75.4,200000.00
64,184.7,85.6,42450.05
89,176.2,72.5,13111.70
32,156.4,57.9,15699.26
37,186.6,82.0,59466.22
53,154.5,61.8,35297.33
34,158.0,59.8,25905.25
59,157.7,59.4,103594.12
45,168.1,67.3,44317.42
43,156.4,62.2,15237.84
43,154.3,66.1,17176.83
67,165.1,73.0,122917.89
28,164.9,67.4,13691.62
20,167.8,64.7,15172.52
83,173.2,70.2,141616.51
54,180.2,78.8,98787.43
77,169.7,62.1,187335.32
22,173.0,69.9,105515.15
35,167.8,70.2,86039.12
49,178.0,71.2,62675.81
55,180.5,79.8,63538.26
83,165.8,64.3,132601.20
28,160.5,59.9,22893.80
50,165.8,67.7,39285.33
29,166.6,71.3,18965.46
89,168.3,67.8,60916.26
66,169.9,73.4,92550.79
73,168.4,69.1,77188.79
63,161.0,58.8,20257.15
87,168.1,71.1,137543.26
89,171.8,74.8,28432.93
81,180.5,79.4,39418.32
33,165.8,62.1,120197.69
80,169.7,64.7,52950.69
36,168.9,69.9,40770.02
42,166.2,67.7,200000.00
19,166.4,68.6,66871.72
78,156.8,52.5,51757.96
84,173.0,69.2,39942.34
42,174.5,71.4,35510.53
74,166.9,70.1,53017.39
79,173.3,72.1,24939.47
59,157.6,63.0,24059.68
52,180.2,75.0,34827.42
64,164.4,59.3,93842.86
18,168.0,70.3,125124.51
51,176.3,73.9,10174.43
84,159.7,61.4,65077.83
42,166.4,62.7,42892.64
68,164.7,65.5,200000.00
20,173.6,73.0,40026.75
68,163.2,64.0,17998.95
41,175.1,75.6,100131.49
81,171.6,73.0,97236.29
71,158.9,64.4,40896.47
88,175.7,74.3,74859.71
24,182.9,85.4,138544.07
73,163.5,60.3,160362.71
39,166.2,69.1,82379.35
59,160.8,62.2,27976.20
35,169.4,68.6,15749.38
31,177.5,74.3,27744.08
78,165.1,67.1,120289.83
70,163.4,69.7,82499.77
56,178.8,80.7,10000.00
54,164.5,67.7,10000.00
55,164.9,64.9,10000.00
56,168.2,72.8,75945.87
74,157.7,61.0,36333.95
65,164.0,61.4,36051.19
82,182.9,77.9,47749.86
73,174.9,78.3,33951.31
35,174.2,76.2,30463.06
37,174.3,76.7,180728.80
54,174.3,73.4,104087.25
41,167.0,64.4,116570.32
67,169.4,63.6,200000.00
35,172.5,68.9,136068.71
50,166.6,62.2,20295.34
73,179.2,84.1,84817.98
56,158.1,58.3,10000.00
51,167.8,65.9,24917.43
88,177.7,74.1,120437.29
61,177.0,70.0,28601.47
73,166.5,61.1,74730.66
56,172.2,76.0,200000.00
65,172.1,76.5,47171.71
79,185.2,85.9,39342.76
32,164.4,66.4,38822.31
60,171.5,67.0,35366.00
42,167.1,70.9,32991.64
89,180.7,78.4,44982.15
51,169.0,70.2,68745.83
61,165.7,66.8,39433.49
20,175.2,76.0,39210.32
54,164.4,67.8,53525.46
48,171.3,70.0,18000.37
22,174.7,76.4,41776.19
18,157.9,59.0,91430.19
48,164.3,67.8,17471.42
79,183.4,83.9,78497.94
42,171.5,65.5,94545.59
79,162.0,63.1,200000.00
60,171.0,63.7,67598.35
62,156.9,54.5,25661.66
43,171.2,70.6,47704.56
73,172.8,71.3,31309.92
40,169.4,68.1,42250.86
68,164.8,67.2,15446.92
90,182.5,78.8,46994.52
59,167.7,64.0,157368.12
41,156.8,54.4,164501.55
51,168.9,63.5,91835.15
80,178.2,73.6,24644.69
56,181.3,76.7,80308.75
77,151.1,59.1,42567.97
83,164.2,65.2,38411.27
41,167.4,64.2,146819.08
28,171.2,72.9,37867.01
45,160.5,64.3,36592.40
31,173.9,71.3,77146.45
72,176.5,78.6,14899.54
60,163.8,67.5,42978.49
46,169.7,68.2,158966.23
76,175.7,74.0,192584.88
21,182.4,78.8,22831.84
24,177.4,77.2,20920.43
54,166.4,59.6,29912.66
34,173.2,74.9,10000.00
56,168.4,63.8,200000.00
28,164.8,63.3,95703.44
42,173.5,78.6,18676.06
61,173.4,71.2,14738.87
21,169.9,70.4,51018.57
45,177.0,76.6,69953.25
49,168.0,68.9,200000.00
78,169.4,67.7,32534.58
88,171.4,72.0,61935.90
27,172.3,71.2,32967.09
85,163.5,59.1,43181.16
89,183.2,77.2,200000.00
78,174.7,72.9,200000.00
66,170.0,71.0,94851.12
45,170.2,71.3,15377.66
25,169.5,69.6,117024.01
31,180.2,78.1,52208.37
89,176.7,74.7,64737.48
89,174.4,74.1,44419.84
70,187.3,81.4,30344.34
80,174.1,73.0,80893.18
54,163.7,67.1,30463.75
32,175.2,74.1,39605.84
71,173.7,69.5,52364.89
49,179.7,74.6,66305.74
56,175.2,77.6,13474.22
61,171.0,69.8,70621.47
76,176.7,70.6,33467.68
62,158.2,57.1,81785.02
77,173.4,67.2,200000.00
65,174.0,67.8,23462.60
33,160.7,62.9,47548.36
87,170.9,68.4,36200.87
35,165.4,62.0,31096.99
29,166.9,70.6,17686.75
76,176.5,73.9,57059.77
83,162.8,63.7,22013.01
35,168.4,70.3,200000.00
38,163.5,59.7,67070.11
30,171.6,66.8,16237.19
58,172.3,71.3,70042.89
53,161.0,52.2,55184.52
58,167.6,73.5,18267.53
38,168.7,69.4,48603.28
68,170.8,69.7,61082.78
42,176.6,76.3,200000.00
43,163.3,66.0,18744.41
50,167.1,68.0,69686.67
26,179.2,79.5,17555.14
45,175.5,77.4,36897.28
79,163.3,69.2,20415.15
38,169.2,66.2,185759.06
31,172.9,68.0,159909.10
72,176.2,70.8,137652.57
35,172.2,71.8,28595.37
71,172.9,66.2,23656.19
23,173.0,67.6,51057.02
32,170.3,71.2,200000.00
55,158.9,59.1,124444.00
83,166.5,66.1,200000.00
62,178.7,81.4,37836.36
29,176.0,77.4,49825.86
56,169.9,70.0,96035.41
22,168.3,64.8,47535.12
24,164.8,64.6,47589.71
31,163.9,61.8,20011.20
79,176.6,74.0,23003.53
84,167.8,64.7,200000.00
22,172.1,71.3,30770.94
43,186.8,82.7,136202.12
89,170.7,67.1,11229.71
51,164.7,61.2,52636.56
45,176.1,79.2,19619.44
53,177.5,73.4,41325.41
59,156.4,61.8,115516.99
33,178.7,76.1,38581.86
68,163.7,64.5,200000.00
40,181.3,79.1,67526.00
56,178.9,75.8,59965.86
67,170.9,69.9,36305.98
79,164.1,66.1,22822.75
67,177.7,71.8,26119.22
75,172.9,71.0,77669.09
19,164.6,65.0,25339.07
60,173.7,74.2,39260.56
39,162.1,61.7,37109.12
19,171.9,70.2,200000.00
69,172.0,73.2,57875.26
64,173.3,67.1,64149.38
82,178.5,79.7,23124.23
75,166.5,63.8,23337.04
48,165.5,68.8,19715.44
77,170.2,73.1,45310.81
44,175.7,72.9,11202.32
57,168.5,71.0,98342.84
24,158.8,59.3,75471.79
42,168.2,65.6,16691.85
60,171.1,71.3,40363.56
44,164.6,67.5,141566.07
40,153.5,53.5,48264.77
44,172.2,65.8,16258.09
59,160.8,62.5,147573.22
68,176.8,79.8,124067.17
28,186.1,82.9,149833.49
69,163.7,68.1,20645.81
76,172.5,74.6,200000.00
61,172.1,73.7,68661.86
27,159.3,60.3,46863.05
73,153.0,54.1,65691.31
40,160.5,62.2,107744.84
53,167.9,64.1,200000.00
31,187.1,86.5,23321.38
57,174.0,71.4,37088.37
85,163.8,63.9,24805.02
81,163.7,63.7,11371.63
42,165.2,63.1,62861.47
54,156.8,57.3,116681.75
36,163.8,65.5,24590.16
39,173.2,68.5,27641.76
28,168.4,64.7,27749.29
48,167.1,64.3,121510.71
40,175.8,74.3,31176.51
36,162.1,58.2,10000.00
34,173.0,69.6,53724.67
34,162.0,55.9,33753.81
25,175.8,69.3,19134.75
62,170.4,68.4,50513.44
19,171.1,71.1,58764.95
19,169.1,68.8,37924.68
88,173.8,72.4,42801.55
40,164.0,62.8,10760.28
18,177.1,78.8,20720.93
64,168.2,66.4,64743.47
56,173.5,67.8,95042.73
33,174.6,77.3,24732.34
39,164.6,62.3,200000.00
90,173.5,71.3,40849.03
49,164.8,68.1,25998.78
63,158.9,58.6,57590.16
73,171.4,73.8,67887.56
63,185.1,82.5,51802.79
25,165.4,67.1,47983.52
56,173.6,73.0,81619.72
67,175.7,73.3,166564.97
73,161.9,67.6,20691.08
90,165.7,68.1,23741.70
68,178.7,71.4,53805.71
44,174.6,71.8,107134.84
79,170.5,72.1,10000.00
38,159.0,53.5,56537.21
36,166.0,63.6,200000.00
72,173.6,75.5,62638.13
49,150.0,54.9,83220.09
47,175.7,72.5,54893.20
57,177.9,78.1,64843.33
40,182.6,86.5,92680.49
43,178.9,74.0,24531.12
49,172.8,68.0,15045.29
37,175.4,79.0,84162.59
58,167.5,70.4,51961.89
19,166.1,65.3,200000.00
80,173.1,72.1,14130.28
45,164.2,67.2,114660.24
87,167.0,69.5,20655.76
51,185.3,85.1,60316.71
63,164.8,62.7,90704.86
76,171.7,70.0,49945.09
78,158.6,66.2,54754.74
68,164.2,66.7,44373.25
45,164.3,69.8,51818.04
42,169.1,69.2,16581.77
67,163.8,62.9,21755.64
71,168.0,64.9,48484.01
60,166.4,65.2,52597.37
29,168.6,71.9,45590.77
54,158.3,60.5,18943.94
39,159.0,56.3,119913.13
60,175.4,70.9,65957.41
42,165.9,73.1,63878.21
68,171.3,67.9,51538.41
19,172.7,72.4,19639.79
59,170.4,72.4,11404.64
81,160.5,60.9,52860.95
26,155.6,51.0,27677.37
49,167.0,63.2,29509.23
83,170.1,66.6,92440.46
40,179.7,73.2,42219.39
62,183.7,85.3,89740.30
72,172.3,73.6,27684.80
61,169.3,72.5,36999.95
56,169.3,66.1,44189.30
27,169.5,68.2,10000.00
82,165.0,68.4,24670.37
65,179.3,71.9,168930.30
67,166.9,72.4,27342.65
18,172.2,74.6,57482.84
83,172.1,72.3,25573.77
73,153.5,54.7,25920.54
70,162.7,59.6,60661.53
30,172.3,73.3,17088.68
74,178.6,81.1,101236.19
40,171.2,71.5,95406.18
49,174.6,75.1,84768.52
49,162.2,65.2,10000.00
25,170.2,70.1,50982.73
27,161.8,64.3,200000.00
53,175.4,78.4,10000.00
63,170.3,71.3,200000.00
57,182.1,80.0,10000.00
51,169.8,66.8,83011.24
36,158.9,63.1,11290.19
79,172.3,71.5,59020.50
34,166.8,67.1,136098.50
35,176.7,76.6,15615.19
44,164.9,65.3,200000.00
43,178.8,77.9,18058.48
48,160.3,62.3,68379.62
35,179.9,76.6,19361.97
63,160.4,64.4,151832.90
60,164.5,57.2,200000.00
39,174.8,75.1,35077.94
84,185.0,79.1,200000.00
23,170.6,73.3,63457.20
39,160.2,56.1,38267.30
42,153.6,55.0,18687.86
38,176.7,76.1,24987.74
34,181.5,78.6,113328.89
77,177.7,73.7,24909.68
63,171.2,73.6,91906.17
74,164.7,61.2,37249.40
45,173.6,72.6,200000.00
54,172.4,69.4,27322.90
60,183.8,83.4,11366.22
68,173.6,70.6,15894.98
44,176.2,74.5,76668.61
59,169.2,67.8,47670.46
59,163.1,63.7,50668.89
25,169.7,69.6,91139.54
18,153.1,56.4,16980.51
88,169.9,69.1,27412.35
61,172.2,69.1,33768.15
61,166.1,66.9,57154.23
21,172.5,67.9,22835.23
89,177.5,76.7,32779.93
73,170.9,70.0,30797.35
41,169.3,62.1,12261.19
84,167.2,67.7,31326.33
71,168.2,73.0,72113.14
56,183.8,80.8,17600.58
19,164.4,65.4,13303.10
19,165.5,63.6,36095.75
38,176.6,82.0,26538.00
40,164.6,71.8,10000.00
68,176.1,79.6,10000.00
25,163.4,70.4,116465.80
36,169.9,66.6,24626.90
23,176.5,71.0,106950.89
57,161.4,71.0,85186.30
64,175.1,73.1,200000.00
79,176.3,72.1,62162.95
66,168.1,69.2,27691.62
26,179.0,73.5,88443.68
63,168.8,69.2,10000.00
32,169.3,66.3,114064.45
29,175.0,76.2,200000.00
32,178.6,73.9,16934.91
31,150.2,50.6,39449.81
82,155.4,55.1,54090.31
39,161.0,63.2,35206.64
37,174.4,71.1,44520.92
47,171.5,73.2,24027.96
27,156.8,58.9,28212.28
34,183.6,82.7,200000.00
75,174.0,69.8,55427.62
82,168.2,67.4,10000.00
80,173.5,72.2,29527.95
19,167.8,65.1,33545.76
61,177.6,74.2,200000.00
53,179.4,78.4,185558.23
79,181.0,73.5,54539.15
87,173.4,70.8,17735.62
42,170.8,69.6,60746.13
90,177.2,71.5,22365.58
41,181.9,73.2,65133.15
41,168.2,67.7,120586.51
58,180.2,74.9,29135.49
64,166.2,61.1,59109.05
87,164.5,62.4,98129.56
76,172.6,72.2,78321.79
83,164.9,66.4,11208.24
34,156.7,58.2,47097.52
88,168.7,71.7,10000.00
58,186.9,85.8,65721.05
76,157.0,55.5,106601.29
88,176.1,72.6,73876.32
50,168.2,61.5,66770.40
83,165.1,69.5,65133.45
25,164.1,63.2,84066.33
82,170.7,76.5,22213.30
85,168.0,66.4,27888.59
62,174.3,72.3,55718.19
58,185.5,84.3,153584.44
63,171.6,76.0,80141.96
74,165.7,71.7,94891.81
34,172.7,71.6,38053.04
50,165.5,65.5,54609.65
77,166.8,65.0,46598.20
74,165.2,71.1,16124.54
74,176.7,76.9,65573.51
47,176.1,72.6,42664.96
49,168.8,71.2,110028.90
61,159.8,63.3,12835.46
80,163.8,62.3,32401.38
66,169.7,67.5,10000.00
35,178.2,72.7,71136.79
21,150.0,57.4,103867.70
79,171.7,69.1,70458.61
25,174.7,69.6,200000.00
63,174.9,77.8,82099.21
68,175.0,74.4,22692.12
21,177.4,69.0,149515.63
46,168.4,70.2,200000.00
43,175.3,67.9,92484.98
22,157.1,56.8,25768.69
68,166.9,68.2,27938.60
41,172.4,72.6,68779.31
70,166.6,64.3,34827.62
69,162.9,59.7,133019.71
44,165.5,71.1,40658.91
49,174.7,77.7,107650.46
34,169.2,67.8,93670.18
18,169.7,68.9,14360.16
30,172.7,69.3,46320.81
25,171.9,70.0,127525.04
89,180.3,78.0,44027.55
32,178.3,78.5,68093.14
46,173.0,66.7,58252.86
59,168.1,69.0,23590.51
47,179.5,81.9,200000.00
85,181.9,78.3,25416.97
30,159.3,57.8,21691.24
77,169.5,72.1,129063.71
45,168.8,65.0,30605.51
68,163.4,60.0,53492.06
89,166.6,61.0,73295.16
26,167.5,68.7,125144.90
54,177.6,71.8,10000.00
52,160.4,56.5,43873.25
69,171.8,71.1,38278.29
69,164.7,61.7,48132.64
86,178.7,78.3,100241.41
53,170.8,71.4,189169.59
85,176.7,75.0,59958.88
85,170.8,67.5,24922.28
82,158.8,62.8,61482.09
42,166.4,62.0,84170.92
84,182.2,83.0,64429.02
27,174.2,72.0,129657.30
62,184.2,81.0,27194.03
26,180.9,79.5,28602.59
81,165.8,69.7,58603.53
48,160.9,62.9,141207.38
75,177.9,74.5,200000.00
66,177.4,77.2,81333.69
90,170.3,72.9,67085.02
31,159.9,64.3,21344.13
82,166.3,66.9,96366.30
32,171.2,70.9,18124.62
57,175.5,75.0,132173.85
20,163.1,66.3,58424.57
18,177.3,75.0,56898.01
51,175.6,74.4,162099.62
90,175.7,74.4,56896.07
45,173.8,68.2,36215.44
57,154.8,55.6,64508.32
46,172.2,74.1,23371.22
86,167.3,73.0,62566.94
36,174.1,72.9,43402.68
48,158.9,60.2,27365.13
42,155.9,56.7,200000.00
65,174.2,65.6,42431.91
55,163.8,69.0,29635.02
82,155.1,55.4,10952.62
23,162.6,58.4,25762.35
29,168.8,69.3,98987.46
43,177.9,75.9,12551.89
44,170.3,76.0,17807.49
59,166.0,67.6,120655.01
81,168.2,72.7,36026.81
86,175.3,75.9,32606.28
54,173.9,70.8,53564.32
61,175.0,81.0,146655.32
66,182.2,84.6,21252.40
60,170.3,71.3,200000.00
57,174.9,76.8,54045.22
86,155.0,58.7,47886.14
52,171.3,71.1,88508.61
62,160.5,63.3,10000.00
44,165.6,72.2,64594.29
48,166.8,70.5,59205.29
88,170.0,69.4,200000.00
29,165.9,66.8,200000.00
70,167.3,62.5,58700.63
25,174.6,73.6,55545.97
87,170.6,71.7,42744.26
22,169.5,70.2,48289.79
80,170.0,70.0,35176.34
83,168.4,66.1,122888.82
21,176.9,77.8,173269.52
87,169.4,72.0,150747.28
81,185.8,83.1,161556.89
38,173.2,72.3,78144.68
24,175.2,73.6,100334.09
22,167.8,68.5,95316.10
86,173.9,74.2,13208.44
86,177.1,70.3,39045.39
55,171.5,69.2,29576.24
79,167.3,63.4,45274.20
39,177.7,74.2,43521.90
21,183.7,84.7,87121.04
66,159.6,58.2,33815.00
37,166.7,61.9,10000.00
84,169.7,65.1,66754.76
80,167.5,68.1,39474.12
90,169.6,71.2,76270.60
59,163.0,63.8,17334.34
34,176.5,68.5,74547.14
47,170.2,67.4,23211.35
72,171.7,75.7,11072.73
78,168.0,68.0,36673.36
33,165.2,59.2,10362.91
19,165.4,63.2,27359.24
20,181.3,72.6,54970.39
50,163.1,62.4,14530.66
30,167.2,67.4,65533.73
87,157.3,58.9,14408.21
74,173.4,71.0,20858.65
72,176.2,80.8,18963.01
26,157.7,60.3,85780.73
32,164.9,64.2,59041.40
71,164.4,67.2,31975.18
78,167.5,69.7,10000.00
87,173.9,73.8,46092.85
53,169.8,77.4,16665.52
71,170.0,67.1,15673.25
32,160.0,65.2,85422.95
37,169.7,72.6,22620.00
70,176.7,70.6,51831.23
82,170.7,71.6,21516.12
26,156.0,55.5,109042.71
76,178.9,77.1,79244.09
69,179.5,81.1,121638.26
62,174.0,73.1,143322.20
75,176.5,68.2,12894.54
88,173.4,74.5,200000.00
32,174.6,68.5,10000.00
30,166.0,64.7,29064.25
84,175.5,77.6,33235.23
18,154.3,53.6,10259.57
68,168.9,70.0,31181.90
37,176.4,72.5,115784.78
48,180.3,71.2,55309.96
39,172.9,69.6,11613.06
49,178.4,74.4,36710.51
30,169.6,65.2,113218.31
54,174.5,73.1,24021.83
58,175.0,73.7,34742.35
35,153.5,55.3,74598.37
25,175.5,72.7,99297.03
38,170.8,72.0,88779.32
63,171.5,66.4,35941.84
21,176.3,78.2,11085.24
27,166.3,64.5,62859.00
62,170.2,68.4,12680.88
46,170.5,66.9,43717.75
23,172.7,68.0,23147.30
51,154.9,60.6,41653.44
79,174.7,70.7,150890.05
29,175.0,75.1,63395.94
71,160.9,63.4,131399.46
88,164.8,64.4,25092.94
57,177.9,79.3,65211.94
25,163.1,64.1,18664.94
89,180.4,71.5,40223.28
32,163.5,62.2,77859.25
75,176.8,83.4,10000.00
46,163.3,64.1,43354.29
80,175.8,73.9,77187.62
77,171.6,73.7,32547.55
49,171.7,75.1,102504.80
57,162.8,60.8,44819.42
26,169.9,69.3,13760.37
44,164.5,64.9,64930.42
82,163.8,60.0,52207.58
52,179.2,76.4,42570.97
39,190.0,87.3,47030.69
80,164.6,64.4,95478.27
67,173.0,78.0,48610.87
50,176.6,77.2,84676.19
29,165.6,66.9,186386.71
35,163.8,64.5,94806.42
46,170.0,71.7,49584.78
33,170.1,68.7,47274.33
37,152.3,50.9,38165.33
79,171.8,67.1,52086.61
68,175.6,74.8,55018.22
36,173.4,76.1,26563.44
58,168.2,66.6,31502.52
56,159.8,64.1,22331.70
80,173.2,73.4,96111.77
68,164.6,68.6,60764.28
74,167.8,64.2,48356.73
29,170.0,65.9,27283.12
49,175.6,79.4,85044.37
19,177.3,70.2,27657.27
67,171.5,71.8,26391.32
90,170.2,74.3,95488.94
68,175.4,75.1,34520.60
77,163.9,68.8,63097.91
26,165.2,69.6,30762.92
87,180.2,80.5,39962.80
71,180.3,79.1,47727.83
59,157.6,56.2,126121.06
47,166.5,62.2,69556.18
34,176.5,74.1,77100.37
81,172.7,66.0,76967.35
56,169.0,70.4,124292.43
88,161.5,69.9,200000.00
73,166.4,66.6,80952.72
80,164.1,65.8,21917.13
61,179.5,73.7,64674.43
54,164.7,64.7,162502.10
52,170.9,70.3,15875.31
22,172.9,71.0,200000.00
58,169.2,69.9,94504.78
49,169.7,67.1,66451.69
34,161.1,62.7,38576.12
67,167.3,68.6,31005.24
46,167.7,71.7,124803.48
23,165.8,66.2,15535.89
51,179.7,75.7,200000.00
36,183.4,80.3,114024.95
73,176.9,76.5,81225.40
39,180.6,75.5,70693.04
56,165.6,63.6,27027.59
82,168.5,68.5,60335.41
50,164.0,58.4,13488.40
73,170.8,69.6,19325.25
87,163.8,63.0,11983.03
20,162.6,65.2,53672.99
33,150.9,52.0,33561.23
63,173.2,70.6,42046.76
77,178.3,76.2,60754.06
27,177.5,73.4,153488.14
18,175.4,70.8,12803.46
62,175.8,72.1,180136.66
46,167.8,61.1,55106.80
22,158.9,57.5,32852.94
32,162.5,65.1,63073.06
78,167.9,63.0,71888.26
53,154.8,54.2,142582.20
46,173.9,71.7,42551.19
53,172.9,73.8,15690.80
66,173.7,68.5,14549.79
46,176.4,72.6,94918.08
35,157.4,63.5,79063.83
21,164.5,65.4,200000.00
88,161.9,64.8,13928.14
34,166.0,62.9,75936.29
82,165.0,63.3,109165.98
37,154.8,60.5,66126.64
72,174.8,74.3,43006.23
51,179.4,78.9,37982.35
37,164.9,67.3,37963.14
48,165.6,68.3,62808.00
67,175.9,73.0,147102.23
32,169.5,65.6,16187.89
82,173.9,70.4,35753.41
62,162.9,62.4,194148.03
36,174.3,66.1,15665.99
52,172.8,73.0,74664.91
71,166.8,69.3,10000.00
34,169.7,69.4,32477.31
76,155.1,55.7,21989.47
23,168.1,68.0,137813.94
73,170.2,64.4,17500.70
26,167.1,61.6,18408.99
75,164.0,69.6,22580.25
23,179.7,71.3,31017.56
75,178.7,79.0,33832.49
21,170.3,73.7,29327.75
54,172.5,71.3,64455.55
25,157.3,59.1,18607.12
29,162.1,63.5,74381.81
42,166.7,60.1,25130.33
84,162.6,61.5,10000.00
56,177.0,79.4,43126.14
33,165.6,66.1,74964.28
52,161.5,62.0,21071.64
22,184.0,81.4,53832.02
83,182.9,78.1,32234.12
78,175.1,69.8,29480.58
84,156.4,61.4,85515.37
31,180.3,75.1,88814.36
31,180.1,84.4,17637.92
25,157.9,58.8,20520.08
81,154.1,58.0,94290.75
61,166.1,71.1,19019.20
59,172.5,72.7,21918.58
59,180.0,73.5,38161.37
71,156.8,57.1,28936.46
85,182.7,74.9,31059.94
75,158.3,59.4,38911.78
36,176.1,71.2,40043.45
47,169.8,68.4,60027.95
89,178.8,80.7,53788.07
48,172.6,76.5,200000.00
74,169.5,63.5,87065.93
73,174.8,67.9,46544.57
89,164.5,65.0,200000.00
78,169.2,68.0,22387.08
62,160.6,57.7,200000.00
50,175.1,72.7,200000.00
19,178.2,76.0,108685.30
36,173.2,70.8,43488.68
51,171.5,74.1,119458.32
66,167.9,70.7,150074.20
88,186.8,83.1,21378.66
74,169.7,72.7,102424.76
30,159.0,63.2,40662.13
73,173.9,72.7,23938.02
84,170.4,61.7,66925.45
46,184.5,77.2,54171.91
35,169.9,67.8,14924.93
31,160.5,63.0,176830.30
27,181.9,75.2,59404.95
54,172.1,74.2,105965.48
86,166.0,70.3,115542.95
38,185.8,84.0,26865.21
21,169.8,70.5,200000.00
41,166.1,68.2,200000.00
21,176.7,75.9,21178.48
68,176.7,74.9,52432.47
25,176.4,74.1,60691.11
41,179.4,79.8,28595.42
72,156.7,61.4,36204.15
76,175.8,69.8,200000.00
18,170.6,69.5,32922.58
46,171.0,71.5,200000.00
41,166.5,61.9,153134.71
30,167.1,68.7,77160.10
35,168.3,67.2,169846.86
51,171.0,75.9,117330.80
76,154.6,59.4,88325.40
43,175.0,73.6,130374.35
41,176.9,76.3,33011.49
41,173.3,72.3,43562.33
83,174.1,67.9,14790.19
32,176.8,74.7,100950.28
73,171.7,65.6,29447.17
35,185.3,81.3,13692.48
76,170.0,69.6,89344.98
73,176.8,71.2,40944.17
35,163.7,63.9,200000.00
73,169.1,72.9,114946.90
31,177.8,74.1,182224.91
48,168.8,65.4,48503.54
43,166.1,69.4,68918.08
39,172.4,71.8,123602.44
60,170.3,69.4,10000.00
63,163.5,65.6,12585.69
81,167.3,67.5,49031.56
66,171.5,68.1,11374.40
43,153.0,52.6,25193.44
58,170.3,74.9,88571.50
52,163.7,65.6,71757.61
73,168.2,72.5,96398.53
66,161.1,61.4,19323.74
48,167.5,70.9,117034.84
55,182.6,77.5,25049.38
65,162.9,58.8,86980.33
53,165.3,66.9,98661.81
55,167.4,69.9,200000.00
42,155.1,60.8,200000.00
41,157.8,60.9,99247.76
74,173.8,70.3,39048.86
27,165.8,67.0,59305.29
40,182.5,80.9,73197.84
31,163.4,63.7,30167.61
32,182.9,78.8,95280.60
53,157.6,56.1,104350.72
30,168.8,68.9,104219.68
32,163.6,64.8,19241.75
84,175.3,69.2,50318.28
88,165.3,71.3,123145.81
51,166.1,61.8,103009.62
44,169.2,66.6,44810.37
59,187.8,85.3,49408.32
29,179.6,78.4,35709.59
38,166.6,64.0,87947.42
86,163.2,61.0,11776.33
21,163.7,63.9,21653.56
79,162.1,62.8,30596.66
83,177.1,79.4,84398.76
36,164.7,61.7,189247.48
54,178.3,76.4,71395.26
66,178.3,75.7,17584.61
32,168.8,69.4,41951.47
70,159.5,60.1,21901.88
84,175.3,76.8,40258.29
54,161.1,64.2,22015.33
80,170.0,73.1,36296.17
60,180.5,78.4,23901.87
19,152.9,55.9,200000.00
79,168.0,66.4,72699.10
54,165.4,61.1,23031.46
53,166.7,67.7,48565.77
35,160.0,62.6,200000.00
51,184.5,83.2,109854.54
52,171.1,68.9,43548.59
72,155.6,54.5,30444.64
60,172.6,68.9,67774.95
86,177.9,76.5,31524.53
37,169.5,72.1,143073.30
85,181.4,74.1,200000.00
70,155.4,62.7,59902.70
63,178.0,69.6,55574.04
65,168.2,73.3,17491.44
57,163.7,61.1,200000.00
24,175.5,78.2,83386.91
63,175.4,72.4,10762.13
36,180.6,82.4,70229.68
22,180.3,70.9,50337.46
46,170.5,71.4,58062.83
82,158.7,63.4,35433.50
23,157.2,60.1,56364.96
20,157.9,61.5,19448.50
44,166.9,69.9,55925.20
23,171.7,71.2,106376.68
21,173.8,71.0,43197.49
20,174.0,68.6,27036.84
74,164.2,67.4,185250.80
71,179.6,80.6,142982.18
34,181.2,80.8,20156.69
38,162.9,65.9,35405.60
71,169.2,69.4,52939.61
47,174.8,71.9,66774.41
44,180.2,81.3,90515.09
36,174.2,71.3,39281.01
52,165.8,66.3,21943.46
85,162.8,65.2,65611.56
34,162.4,67.4,26534.61
90,168.2,59.1,87049.45
34,166.4,69.0,84194.90
50,161.0,60.8,200000.00
56,175.0,75.0,171003.02
77,167.5,61.7,95547.21
72,173.1,69.6,37203.25
36,160.9,65.6,24406.22
72,177.1,78.8,135883.78
65,175.8,73.6,74708.67
21,178.1,81.2,25361.55
27,169.2,68.7,59273.96
46,168.3,68.9,44588.55
81,174.4,70.5,39124.27
76,179.1,75.6,58439.98
49,169.8,70.4,29240.56
42,159.1,53.8,17544.80
70,166.8,67.0,200000.00
21,179.5,78.6,42827.44
64,175.4,73.8,88441.66
64,172.2,75.5,12679.55
75,167.0,65.5,15297.12
88,181.9,78.7,22416.58
45,162.8,62.4,21946.48
86,170.1,68.5,20631.51
61,173.4,71.7,21901.38
