age,height_cm,weight_kg,income,bmi,bmi_category
52,163.6,63.8,48506.57,23.84,Normal
35,168.1,70.3,200000.00,24.88,Normal
38,168.4,71.4,106999.40,25.18,Overweight
72,166.2,64.6,49838.98,23.39,Normal
23,158.0,59.9,71815.54,23.99,Normal
24,165.3,60.3,45634.75,22.07,Normal
46,179.7,79.3,131831.47,24.56,Normal
74,167.3,70.8,73876.95,25.30,Overweight
65,169.3,68.0,158055.02,23.72,Normal
61,171.0,70.6,14764.39,24.14,Normal
56,185.5,81.9,24202.39,23.80,Normal
26,170.1,68.3,64016.27,23.61,Normal
42,177.7,76.5,77959.00,24.23,Normal
23,165.8,63.6,200000.00,23.14,Normal
73,168.2,67.2,10000.00,23.75,Normal
72,170.1,66.7,48533.55,23.05,Normal
36,164.6,66.8,46613.64,24.66,Normal
39,168.6,68.9,61934.52,24.24,Normal
41,176.2,73.2,200000.00,23.58,Normal
82,164.4,65.0,110020.98,24.05,Normal
53,170.0,68.7,11803.67,23.77,Normal
73,175.0,76.9,198821.32,25.11,Overweight
50,164.2,63.4,193891.69,23.51,Normal
68,177.7,77.7,63357.30,24.61,Normal
56,170.5,67.7,11658.49,23.29,Normal
38,168.8,70.8,43622.19,24.85,Normal
81,155.9,61.4,76239.39,25.26,Overweight
69,167.4,70.5,122599.01,25.16,Overweight
74,172.6,75.9,10161.64,25.48,Overweight
87,182.2,80.5,25023.84,24.25,Normal
36,174.0,76.4,134321.71,25.23,Overweight
24,177.9,80.8,193177.91,25.53,Overweight
60,161.5,59.2,73662.78,22.70,Normal
41,169.1,66.8,140566.97,23.36,Normal
49,178.5,72.0,75322.29,22.60,Normal
35,163.8,67.6,118961.43,25.20,Overweight
47,176.8,70.5,56976.17,22.55,Normal
46,175.1,68.2,77013.19,22.24,Normal
43,171.9,67.6,16650.20,22.88,Normal
72,167.7,62.3,95769.72,22.15,Normal
61,163.1,64.7,16198.29,24.32,Normal
52,182.4,76.6,95673.13,23.02,Normal
26,174.4,67.9,33681.15,22.32,Normal
59,172.4,71.2,69756.63,23.96,Normal
30,167.1,67.1,21210.70,24.03,Normal
40,170.3,64.0,31778.04,22.07,Normal
48,171.2,68.2,69630.09,23.27,Normal
28,172.8,71.4,98585.23,23.91,Normal
46,175.1,72.5,133811.90,23.65,Normal
37,164.5,64.0,17760.14,23.65,Normal
80,159.7,64.7,12948.80,25.37,Overweight
80,170.6,76.3,20785.33,26.22,Overweight
18,157.8,58.8,19162.89,23.61,Normal
61,167.7,63.5,200000.00,22.58,Normal
64,166.4,65.7,167036.16,23.73,Normal
45,173.4,72.7,20390.48,24.18,Normal
52,183.9,81.0,200000.00,23.95,Normal
75,156.4,60.5,158296.81,24.73,Normal
45,185.9,89.6,11534.94,25.93,Overweight
22,168.4,62.9,19782.82,22.18,Normal
45,172.4,69.8,11231.13,23.48,Normal
36,160.1,66.1,46251.76,25.79,Overweight
45,177.0,73.6,50789.72,23.49,Normal
34,170.3,72.0,50704.21,24.83,Normal
28,169.6,70.9,10000.00,24.65,Normal
89,156.4,62.4,13839.24,25.51,Overweight
27,170.5,75.5,63191.03,25.97,Overweight
69,175.9,75.3,87533.65,24.34,Normal
70,168.3,62.7,10000.00,22.14,Normal
63,178.2,74.1,15784.12,23.33,Normal
84,177.9,82.5,125486.08,26.07,Overweight
18,165.5,61.5,16611.66,22.45,Normal
40,181.2,80.3,49342.89,24.46,Normal
31,170.3,62.1,15247.78,21.41,Normal
60,170.3,65.6,105673.78,22.62,Normal
64,170.7,72.6,10000.00,24.92,Normal
83,170.5,69.9,38016.11,24.05,Normal
45,151.6,54.0,116547.49,23.50,Normal
35,168.7,65.9,86578.26,23.16,Normal
85,160.5,55.8,32927.95,21.66,Normal
67,181.4,81.1,26661.19,24.65,Normal
73,181.1,77.9,40545.15,23.75,Normal
50,176.0,69.8,15667.79,22.53,Normal
50,168.3,68.1,45696.25,24.04,Normal
46,162.9,65.4,46406.27,24.65,Normal
72,165.4,65.1,34324.82,23.80,Normal
33,183.6,81.2,123018.64,24.09,Normal
89,165.2,65.6,19078.99,24.04,Normal
30,153.5,54.4,10784.12,23.09,Normal
51,177.2,75.5,31163.13,24.04,Normal
40,180.5,80.4,55903.16,24.68,Normal
64,181.6,82.3,45420.68,24.96,Normal
67,177.3,77.8,43640.13,24.75,Normal
85,178.4,74.4,18143.18,23.38,Normal
75,170.4,71.6,20650.45,24.66,Normal
36,155.5,59.4,32217.55,24.57,Normal
33,170.2,67.4,30010.44,23.27,Normal
82,174.4,71.6,134330.07,23.54,Normal
53,169.1,70.7,63405.29,24.72,Normal
25,168.7,72.4,30960.61,25.44,Overweight
78,163.3,58.6,133959.13,21.97,Normal
65,163.0,68.7,74714.47,25.86,Overweight
19,182.9,83.8,14735.12,25.05,Overweight
75,183.1,81.1,10000.00,24.19,Normal
62,170.0,68.6,15156.23,23.74,Normal
62,172.0,72.2,85410.08,24.41,Normal
81,163.1,61.9,111537.35,23.27,Normal
54,174.5,72.5,11221.32,23.81,Normal
51,182.3,75.3,90450.51,22.66,Normal
63,159.3,55.7,87416.92,21.95,Normal
32,173.2,79.0,175486.23,26.33,Overweight
29,173.8,72.7,117610.43,24.07,Normal
79,173.7,73.0,168800.45,24.19,Normal
33,181.5,79.0,77598.83,23.98,Normal
54,184.3,79.0,75297.93,23.26,Normal
37,168.4,67.1,36909.42,23.66,Normal
34,174.7,73.5,104611.53,24.08,Normal
61,170.6,69.3,15072.27,23.81,Normal
76,165.6,63.6,44133.24,23.19,Normal
50,171.9,72.4,81281.48,24.50,Normal
28,174.7,73.8,177579.14,24.18,Normal
35,171.5,71.8,32520.76,24.41,Normal
30,163.8,66.5,119336.35,24.79,Normal
82,166.8,66.3,41869.69,23.83,Normal
41,166.8,66.3,121556.12,23.83,Normal
45,164.1,69.1,24308.01,25.66,Overweight
23,172.2,68.3,96100.78,23.03,Normal
50,172.9,66.1,45888.71,22.11,Normal
84,176.9,76.8,17208.99,24.54,Normal
47,164.0,62.7,43556.33,23.31,Normal
65,166.0,62.9,164278.49,22.83,Normal
31,180.9,81.2,19980.14,24.81,Normal
28,168.8,67.9,13146.26,23.83,Normal
71,170.2,65.7,71585.41,22.68,Normal
22,168.8,74.2,11045.30,26.04,Overweight
50,177.9,71.1,200000.00,22.47,Normal
41,178.2,76.0,199610.37,23.93,Normal
19,177.8,70.2,127290.94,22.21,Normal
56,170.2,70.3,49497.11,24.27,Normal
88,163.9,62.5,200000.00,23.27,Normal
23,183.5,83.3,167825.66,24.74,Normal
77,176.0,74.3,30956.28,23.99,Normal
57,166.8,70.8,182541.11,25.45,Overweight
70,180.0,76.5,22010.44,23.61,Normal
25,166.3,61.6,41875.18,22.27,Normal
81,179.9,78.4,10000.00,24.22,Normal
18,180.3,77.3,57017.28,23.78,Normal
84,163.5,58.7,38358.09,21.96,Normal
66,174.1,69.6,33282.88,22.96,Normal
42,175.5,71.7,43074.63,23.28,Normal
18,188.3,89.8,29678.78,25.33,Overweight
62,164.8,67.3,51910.95,24.78,Normal
24,180.0,76.7,158734.85,23.67,Normal
62,170.1,70.9,19227.77,24.50,Normal
74,161.3,56.3,108668.03,21.64,Normal
37,169.2,67.0,60687.70,23.40,Normal
35,170.0,70.6,70016.91,24.43,Normal
34,162.6,63.9,48637.02,24.17,Normal
34,172.2,69.5,26215.82,23.44,Normal
26,176.7,74.8,74619.39,23.96,Normal
36,171.7,71.8,79756.51,24.35,Normal
66,166.2,66.3,24327.33,24.00,Normal
40,169.0,71.1,14989.65,24.89,Normal
75,170.0,70.3,53990.07,24.33,Normal
77,171.5,72.1,98619.77,24.51,Normal
73,177.8,81.0,123544.83,25.62,Overweight
57,171.9,73.4,147675.00,24.84,Normal
41,160.2,66.8,69844.74,26.03,Overweight
85,166.1,64.2,39453.85,23.27,Normal
32,171.2,65.6,49903.14,22.38,Normal
51,177.9,75.5,16332.61,23.86,Normal
51,179.1,76.3,27048.79,23.79,Normal
72,182.4,84.2,47660.45,25.31,Overweight
57,170.9,66.7,39332.38,22.84,Normal
76,175.3,73.5,54316.68,23.92,Normal
85,159.8,62.5,14507.55,24.48,Normal
46,173.0,72.1,17737.85,24.09,Normal
81,162.5,62.9,100489.91,23.82,Normal
30,169.6,70.1,23618.09,24.37,Normal
84,191.2,91.0,27206.59,24.89,Normal
30,172.1,75.7,54464.83,25.56,Overweight
80,164.0,64.6,21627.26,24.02,Normal
46,172.9,69.3,135330.50,23.18,Normal
88,166.4,71.1,16133.15,25.68,Overweight
27,163.3,60.8,50068.63,22.80,Normal
51,184.7,87.2,25490.26,25.56,Overweight
83,177.5,79.6,57546.41,25.26,Overweight
21,172.4,75.8,31954.25,25.50,Overweight
37,167.3,69.2,48946.91,24.72,Normal
24,167.8,61.2,150081.10,21.74,Normal
41,180.8,75.3,26932.16,23.04,Normal
46,172.1,72.0,26731.15,24.31,Normal
63,150.0,52.0,37626.64,23.11,Normal
36,186.9,82.9,188413.77,23.73,Normal
29,171.3,72.3,46120.36,24.64,Normal
30,172.4,70.8,151836.66,23.82,Normal
86,177.6,72.0,42640.42,22.83,Normal
87,173.3,74.7,145867.16,24.87,Normal
34,175.2,75.2,72144.81,24.50,Normal
32,167.0,66.2,82362.71,23.74,Normal
21,161.4,64.7,13733.41,24.84,Normal
88,172.0,71.3,12016.61,24.10,Normal
69,180.0,81.8,131000.92,25.25,Overweight
73,165.5,66.2,129543.57,24.17,Normal
39,164.9,69.2,200000.00,25.45,Overweight
64,178.5,70.8,13126.92,22.22,Normal
22,166.8,68.2,77419.79,24.51,Normal
67,167.1,65.8,19897.30,23.57,Normal
60,167.4,64.7,25674.08,23.09,Normal
42,169.5,72.4,31817.02,25.20,Overweight
69,159.0,63.3,70537.36,25.04,Overweight
65,166.2,60.3,27505.87,21.83,Normal
50,171.6,72.8,51537.70,24.72,Normal
31,171.6,72.5,105726.31,24.62,Normal
19,178.1,74.0,137992.45,23.33,Normal
86,182.9,77.8,93256.47,23.26,Normal
38,180.6,73.5,75091.27,22.53,Normal
40,176.4,73.7,44015.98,23.68,Normal
67,169.0,68.0,29963.63,23.81,Normal
36,165.6,68.2,81217.71,24.87,Normal
45,170.1,70.2,19418.09,24.26,Normal
69,174.1,69.6,55658.73,22.96,Normal
61,175.8,74.9,18990.02,24.24,Normal
65,174.4,72.2,48176.56,23.74,Normal
18,169.2,65.9,19369.19,23.02,Normal
50,175.5,69.2,34866.13,22.47,Normal
52,178.8,78.6,27212.20,24.59,Normal
64,176.2,75.9,24413.12,24.45,Normal
29,169.8,70.9,46219.50,24.59,Normal
29,164.2,62.5,10000.00,23.18,Normal
73,164.0,65.1,10000.00,24.20,Normal
67,165.2,61.4,103065.47,22.50,Normal
77,171.8,67.9,57097.13,23.01,Normal
37,173.6,72.4,26075.42,24.02,Normal
90,160.1,62.3,120125.38,24.31,Normal
37,166.5,61.6,28127.94,22.22,Normal
65,171.7,67.6,29674.82,22.93,Normal
29,163.7,63.2,24704.27,23.58,Normal
85,173.0,74.7,200000.00,24.96,Normal
42,167.8,65.1,61782.15,23.12,Normal
76,164.9,65.7,59630.24,24.16,Normal
42,170.4,70.4,76079.88,24.25,Normal
75,172.7,70.8,10000.00,23.74,Normal
51,164.1,65.4,29294.96,24.29,Normal
22,168.3,63.9,75302.34,22.56,Normal
31,173.3,70.1,49815.46,23.34,Normal
67,164.7,69.4,200000.00,25.58,Overweight
32,158.4,64.7,30887.47,25.79,Overweight
38,159.2,63.4,116849.61,25.02,Overweight
57,167.1,70.3,103278.26,25.18,Overweight
36,160.8,56.6,56858.28,21.89,Normal
27,167.6,64.6,66952.68,23.00,Normal
63,181.7,78.3,38507.10,23.72,Normal
68,160.3,68.9,10000.00,26.81,Overweight
71,168.0,66.8,68462.64,23.67,Normal
86,184.9,84.3,73523.75,24.66,Normal
27,172.9,72.9,84699.02,24.39,Normal
49,167.4,68.3,52921.50,24.37,Normal
35,168.9,68.4,119747.33,23.98,Normal
83,173.0,68.2,22934.26,22.79,Normal
57,181.9,71.3,187461.19,21.55,Normal
25,166.3,70.2,20550.79,25.38,Overweight
68,164.7,63.3,45375.29,23.34,Normal
21,160.3,56.1,92278.33,21.83,Normal
38,170.7,71.2,31455.23,24.44,Normal
70,160.2,62.9,98113.76,24.51,Normal
54,166.8,69.1,36727.14,24.84,Normal
73,163.6,67.6,55608.87,25.26,Overweight
59,177.5,72.9,42478.89,23.14,Normal
79,166.4,63.8,29751.77,23.04,Normal
59,172.8,70.7,200000.00,23.68,Normal
22,158.8,63.0,23482.38,24.98,Normal
23,170.9,63.8,10000.00,21.84,Normal
74,161.6,63.1,24258.09,24.16,Normal
20,167.0,69.7,56271.56,24.99,Normal
45,185.5,85.3,35618.15,24.79,Normal
19,176.5,76.9,125053.43,24.69,Normal
40,169.1,71.8,121023.95,25.11,Overweight
61,192.4,80.6,37542.40,21.77,Normal
30,163.6,69.1,11001.35,25.82,Overweight
52,178.2,77.2,15755.49,24.31,Normal
90,159.3,64.9,48571.69,25.57,Overweight
23,168.3,64.5,12230.89,22.77,Normal
22,160.6,56.6,35909.92,21.94,Normal
37,171.8,76.2,179683.24,25.82,Overweight
78,170.4,66.9,68072.47,23.04,Normal
47,167.8,66.6,52097.87,23.65,Normal
64,177.6,77.3,19596.04,24.51,Normal
20,166.0,68.5,58885.03,24.86,Normal
71,172.3,74.5,39620.68,25.09,Overweight
22,175.7,74.8,61979.03,24.23,Normal
69,159.6,58.0,96198.24,22.77,Normal
28,164.8,67.3,112205.76,24.78,Normal
80,170.4,71.9,56149.88,24.76,Normal
39,174.4,67.6,79261.59,22.23,Normal
31,179.9,81.9,31539.49,25.31,Overweight
42,168.5,60.7,138564.42,21.38,Normal
18,167.8,70.7,22502.17,25.11,Overweight
30,163.9,62.6,41483.74,23.30,Normal
61,172.3,73.4,152167.05,24.72,Normal
39,167.9,69.2,32411.94,24.55,Normal
43,168.1,67.7,14959.04,23.96,Normal
76,169.3,70.1,34547.94,24.46,Normal
27,173.9,72.3,174964.63,23.91,Normal
46,166.1,68.4,10000.00,24.79,Normal
31,164.6,71.6,54826.68,26.43,Overweight
53,173.0,67.8,28259.22,22.65,Normal
42,150.0,45.0,42997.94,20.00,Normal
21,165.8,64.7,36537.29,23.54,Normal
23,161.9,61.5,118683.22,23.46,Normal
80,178.4,75.3,52480.95,23.66,Normal
22,166.9,64.1,124151.71,23.01,Normal
75,166.1,68.8,158815.21,24.94,Normal
84,169.7,65.0,51363.63,22.57,Normal
52,165.8,67.3,36178.86,24.48,Normal
40,167.2,69.0,70209.84,24.68,Normal
74,170.7,70.9,83528.78,24.33,Normal
89,167.0,68.4,17708.79,24.53,Normal
26,167.0,69.8,61835.67,25.03,Overweight
88,162.9,63.8,39798.11,24.04,Normal
86,161.9,61.9,34250.78,23.62,Normal
28,170.4,71.1,26847.50,24.49,Normal
21,172.1,72.9,28470.68,24.61,Normal
70,160.0,64.1,154794.71,25.04,Overweight
23,175.3,68.6,36032.80,22.32,Normal
61,175.3,73.2,139966.86,23.82,Normal
22,176.8,71.8,56257.93,22.97,Normal
68,172.1,72.8,18039.79,24.58,Normal
34,174.5,75.3,59365.56,24.73,Normal
25,185.3,81.6,17165.39,23.77,Normal
22,167.9,65.5,86353.91,23.23,Normal
31,162.7,65.3,41472.35,24.67,Normal
57,159.3,60.5,107952.00,23.84,Normal
23,182.3,84.0,181674.07,25.28,Overweight
76,182.4,85.2,10487.80,25.61,Overweight
62,163.5,67.2,33015.99,25.14,Overweight
39,164.9,66.0,16835.82,24.27,Normal
90,167.7,73.0,200000.00,25.96,Overweight
66,178.6,77.3,33640.88,24.23,Normal
67,161.0,60.8,15308.71,23.46,Normal
30,156.2,56.5,200000.00,23.16,Normal
69,185.2,80.2,26011.99,23.38,Normal
58,172.2,71.1,11615.59,23.98,Normal
89,173.2,73.4,17627.56,24.47,Normal
52,168.6,64.0,56877.23,22.51,Normal
67,173.3,70.7,52101.60,23.54,Normal
42,159.4,61.6,23561.66,24.24,Normal
20,164.1,66.6,32313.34,24.73,Normal
27,170.7,69.9,52446.62,23.99,Normal
81,154.1,57.7,164604.31,24.30,Normal
71,167.9,63.9,67489.64,22.67,Normal
44,167.5,64.6,30119.53,23.03,Normal
68,167.9,67.5,40708.64,23.94,Normal
18,166.1,67.7,99959.18,24.54,Normal
20,163.0,64.5,200000.00,24.28,Normal
55,157.2,56.8,18501.93,22.98,Normal
63,171.0,69.5,136281.36,23.77,Normal
86,167.9,72.2,37732.53,25.61,Overweight
73,160.4,63.4,11590.88,24.64,Normal
36,170.4,69.2,10000.00,23.83,Normal
77,167.9,64.6,166131.59,22.92,Normal
53,166.8,64.6,184942.43,23.22,Normal
78,154.9,57.6,29959.57,24.01,Normal
30,174.8,74.2,41309.51,24.28,Normal
19,161.4,64.2,10053.29,24.64,Normal
22,170.4,70.9,99271.63,24.42,Normal
90,164.3,63.7,48739.05,23.60,Normal
23,167.3,65.6,12366.28,23.44,Normal
86,178.1,82.3,60116.82,25.95,Overweight
71,173.7,70.7,14318.19,23.43,Normal
28,177.9,72.1,82580.21,22.78,Normal
81,172.3,66.3,18868.57,22.33,Normal
28,172.8,70.6,67720.25,23.64,Normal
28,157.5,62.4,27779.37,25.15,Overweight
60,167.8,65.8,10000.00,23.37,Normal
39,168.4,72.5,122556.01,25.57,Overweight
39,178.6,76.5,128748.89,23.98,Normal
32,166.5,69.9,31262.46,25.21,Overweight
62,171.9,68.6,64007.84,23.22,Normal
19,171.6,68.4,74171.74,23.23,Normal
35,178.1,76.4,76360.34,24.09,Normal
58,169.1,70.1,200000.00,24.51,Normal
53,175.8,73.6,72758.18,23.81,Normal
69,158.1,60.9,36238.84,24.36,Normal
33,158.7,62.2,73489.87,24.70,Normal
65,154.0,52.7,33956.14,22.22,Normal
73,175.5,72.9,19163.83,23.67,Normal
46,174.7,71.7,149873.16,23.49,Normal
36,176.3,73.2,80863.90,23.55,Normal
58,165.3,66.8,10000.00,24.45,Normal
60,166.1,64.7,27023.97,23.45,Normal
24,169.2,62.7,98879.30,21.90,Normal
59,180.1,77.1,12238.43,23.77,Normal
29,181.9,76.2,25390.70,23.03,Normal
59,175.6,75.5,200000.00,24.48,Normal
86,172.3,73.7,37115.98,24.83,Normal
57,179.3,70.6,132482.08,21.96,Normal
73,168.2,65.6,192952.36,23.19,Normal
40,167.3,68.2,22073.45,24.37,Normal
85,169.1,64.4,63545.22,22.52,Normal
77,163.1,66.2,200000.00,24.89,Normal
84,168.8,71.5,75610.51,25.09,Overweight
72,162.2,62.7,200000.00,23.83,Normal
65,177.2,73.0,28185.86,23.25,Normal
56,173.8,65.6,200000.00,21.72,Normal
85,180.0,80.2,50755.99,24.75,Normal
79,158.6,66.4,37236.56,26.40,Overweight
48,183.3,86.0,88948.68,25.60,Overweight
24,159.0,60.1,45227.73,23.77,Normal
18,161.6,59.4,46335.63,22.75,Normal
35,165.7,68.4,77377.52,24.91,Normal
22,179.2,76.7,10000.00,23.88,Normal
33,171.6,72.1,24367.07,24.49,Normal
25,168.3,68.9,95813.32,24.32,Normal
89,164.5,65.2,122046.29,24.09,Normal
24,160.4,64.8,68960.09,25.19,Overweight
63,177.9,79.2,64091.16,25.02,Overweight
43,175.6,72.4,71817.70,23.48,Normal
30,179.5,74.6,118396.79,23.15,Normal
69,172.8,64.2,13851.84,21.50,Normal
88,151.5,54.0,31610.72,23.53,Normal
75,161.3,59.2,46760.41,22.75,Normal
89,173.3,73.3,59634.47,24.41,Normal
61,167.4,66.2,10000.00,23.62,Normal
67,166.1,65.5,16124.97,23.74,Normal
28,162.3,65.7,49255.87,24.94,Normal
80,176.6,76.0,124443.23,24.37,Normal
72,173.2,71.6,34291.14,23.87,Normal
36,173.5,77.3,27435.06,25.68,Overweight
43,165.6,68.0,80465.19,24.80,Normal
62,171.2,69.1,37216.76,23.58,Normal
18,160.6,60.8,110479.68,23.57,Normal
77,169.1,71.0,40969.58,24.83,Normal
38,152.3,56.3,18326.15,24.27,Normal
23,159.0,57.3,179569.02,22.67,Normal
42,167.7,70.2,152255.17,24.96,Normal
79,186.6,87.3,21159.55,25.07,Overweight
38,157.4,63.0,71389.89,25.43,Overweight
57,161.3,67.1,37263.73,25.79,Overweight
77,171.5,76.8,87285.18,26.11,Overweight
20,182.4,85.0,22734.95,25.55,Overweight
73,171.4,71.5,109582.86,24.34,Normal
39,174.9,72.8,146566.51,23.80,Normal
68,167.6,61.9,21315.07,22.04,Normal
31,166.4,66.5,53141.23,24.02,Normal
28,170.6,71.4,149364.78,24.53,Normal
75,165.4,65.8,20303.57,24.05,Normal
76,175.1,67.9,27387.29,22.15,Normal
89,158.8,59.7,90702.71,23.67,Normal
67,176.2,76.4,43267.54,24.61,Normal
52,170.3,66.5,12112.96,22.93,Normal
32,168.5,68.6,37480.67,24.16,Normal
39,158.5,61.6,200000.00,24.52,Normal
65,163.1,67.2,200000.00,25.26,Overweight
43,178.4,81.5,28180.92,25.61,Overweight
53,168.5,67.0,21978.21,23.60,Normal
30,171.9,71.5,33109.23,24.20,Normal
50,163.8,65.0,200000.00,24.23,Normal
35,169.8,71.1,106687.86,24.66,Normal
26,160.4,63.4,186736.70,24.64,Normal
27,170.7,74.2,122834.34,25.46,Overweight
55,172.6,64.5,15250.24,21.65,Normal
44,172.2,72.4,21286.22,24.42,Normal
25,163.7,65.8,26721.47,24.55,Normal
55,167.6,66.7,31257.08,23.75,Normal
29,173.8,65.7,27154.61,21.75,Normal
19,168.5,68.0,30152.10,23.95,Normal
27,168.0,65.6,88984.69,23.24,Normal
50,183.3,85.7,56499.95,25.51,Overweight
87,163.3,65.1,149878.25,24.41,Normal
35,177.6,73.3,62719.82,23.24,Normal
38,161.9,56.7,27204.28,21.63,Normal
35,174.6,74.9,59242.47,24.57,Normal
43,175.0,75.6,12830.74,24.69,Normal
70,166.4,65.8,10000.00,23.76,Normal
41,161.5,64.4,89202.94,24.69,Normal
66,156.2,57.5,125023.54,23.57,Normal
83,165.7,69.1,53353.49,25.17,Overweight
87,173.7,75.4,35157.85,24.99,Normal
59,162.5,58.5,14944.45,22.15,Normal
70,170.7,65.7,142915.78,22.55,Normal
85,159.7,67.3,77890.20,26.39,Overweight
75,168.4,70.9,64979.98,25.00,Overweight
39,162.0,59.2,49783.40,22.56,Normal
27,169.5,64.2,32766.59,22.35,Normal
26,166.5,67.2,18358.05,24.24,Normal
82,161.7,59.3,62768.71,22.68,Normal
58,165.4,64.7,30794.95,23.65,Normal
39,163.5,64.0,34139.60,23.94,Normal
43,160.8,61.8,200000.00,23.90,Normal
38,177.6,79.1,47882.66,25.08,Overweight
76,167.5,72.8,10000.00,25.95,Overweight
62,154.6,55.9,30880.05,23.39,Normal
82,165.6,62.4,20301.94,22.75,Normal
40,176.4,75.8,44111.71,24.36,Normal
52,164.7,70.0,13874.24,25.81,Overweight
26,180.5,77.0,73868.87,23.63,Normal
88,164.0,67.1,38304.34,24.95,Normal
55,173.5,69.7,32585.97,23.15,Normal
58,177.3,75.5,57207.20,24.02,Normal
48,173.2,68.5,46666.75,22.83,Normal
37,160.4,61.8,44291.11,24.02,Normal
87,163.4,63.7,40864.22,23.86,Normal
53,178.2,78.0,49094.17,24.56,Normal
67,164.4,70.2,68093.48,25.97,Overweight
20,176.8,73.9,60836.89,23.64,Normal
38,167.0,60.9,137856.68,21.84,Normal
76,171.0,69.6,30569.49,23.80,Normal
24,160.3,62.6,61950.54,24.36,Normal
25,165.7,66.5,200000.00,24.22,Normal
77,163.9,64.0,48190.64,23.82,Normal
40,171.6,75.1,49902.01,25.50,Overweight
37,170.7,70.3,16038.23,24.13,Normal
59,173.2,71.7,26314.85,23.90,Normal
32,166.6,64.3,45435.49,23.17,Normal
21,163.5,58.9,80812.47,22.03,Normal
18,171.3,71.4,89681.98,24.33,Normal
23,162.8,64.3,67065.49,24.26,Normal
29,177.5,72.4,103101.22,22.98,Normal
68,169.2,68.6,20340.51,23.96,Normal
39,167.7,67.1,77637.30,23.86,Normal
23,173.2,70.1,50604.51,23.37,Normal
19,169.5,66.6,55948.35,23.18,Normal
52,158.4,61.4,36087.12,24.47,Normal
79,162.6,62.8,21206.24,23.75,Normal
42,177.4,73.8,16749.78,23.45,Normal
22,170.6,67.3,66728.20,23.12,Normal
34,158.2,59.7,78264.14,23.85,Normal
54,172.5,74.2,44496.47,24.94,Normal
31,166.1,66.8,49337.82,24.21,Normal
89,163.9,63.8,26149.59,23.75,Normal
73,162.0,63.9,78631.99,24.35,Normal
43,177.0,79.3,52803.95,25.31,Overweight
87,156.2,60.0,35980.26,24.59,Normal
41,164.1,65.4,109016.37,24.29,Normal
28,170.8,71.9,89348.15,24.65,Normal
86,181.0,78.2,12550.25,23.87,Normal
88,173.9,73.1,52261.42,24.17,Normal
40,164.1,63.2,21107.12,23.47,Normal
61,180.7,73.7,56689.70,22.57,Normal
30,160.5,62.9,10000.00,24.42,Normal
64,171.9,72.0,59707.20,24.37,Normal
68,173.4,71.3,94898.55,23.71,Normal
69,163.8,67.5,45254.89,25.16,Overweight
59,174.9,71.3,17527.59,23.31,Normal
69,166.4,61.1,200000.00,22.07,Normal
58,174.9,71.3,141512.42,23.31,Normal
77,157.1,54.6,31002.50,22.12,Normal
31,172.3,72.3,39531.65,24.35,Normal
53,167.1,64.8,10000.00,23.21,Normal
48,178.0,79.0,76560.68,24.93,Normal
56,169.7,72.0,14580.84,25.00,Overweight
28,178.7,73.9,91081.24,23.14,Normal
41,173.6,69.9,125885.24,23.19,Normal
87,169.1,70.2,46936.03,24.55,Normal
25,175.5,76.9,19182.81,24.97,Normal
64,175.6,68.0,153874.61,22.05,Normal
66,173.3,72.9,50097.72,24.27,Normal
52,154.0,50.3,54376.16,21.21,Normal
20,163.1,62.2,21620.51,23.38,Normal
20,179.7,80.8,59487.82,25.02,Overweight
38,161.2,71.4,41654.18,27.48,Overweight
25,176.2,73.8,15125.53,23.77,Normal
24,174.9,69.7,167003.72,22.79,Normal
29,164.9,63.7,200000.00,23.43,Normal
31,156.0,58.6,125011.42,24.08,Normal
79,166.0,64.1,109286.50,23.26,Normal
64,184.5,78.9,200000.00,23.18,Normal
20,164.0,63.3,19477.79,23.54,Normal
63,164.4,66.1,19268.47,24.46,Normal
27,163.0,63.3,34434.82,23.82,Normal
48,178.5,73.8,65371.86,23.16,Normal
20,168.3,66.0,38423.20,23.30,Normal
24,165.6,64.6,19965.98,23.56,Normal
27,179.9,74.7,50255.18,23.08,Normal
49,174.1,70.6,45928.29,23.29,Normal
51,163.6,66.2,106613.97,24.73,Normal
43,161.4,61.8,52045.02,23.72,Normal
63,178.1,70.9,10000.00,22.35,Normal
70,170.1,72.5,70735.27,25.06,Overweight
71,159.2,62.1,200000.00,24.50,Normal
60,157.5,55.4,51318.82,22.33,Normal
57,162.2,62.0,121545.15,23.57,Normal
53,161.3,60.1,31734.73,23.10,Normal
35,155.7,60.2,83195.82,24.83,Normal
53,162.3,62.1,25582.10,23.58,Normal
18,163.6,64.0,40051.81,23.91,Normal
88,166.8,66.2,40336.56,23.79,Normal
45,181.9,75.0,76787.67,22.67,Normal
73,168.1,72.0,23814.20,25.48,Overweight
87,168.8,70.4,13378.20,24.71,Normal
54,173.6,70.1,76334.42,23.26,Normal
80,168.3,68.6,73795.36,24.22,Normal
52,172.8,74.6,55326.99,24.98,Normal
27,172.0,71.2,115771.98,24.07,Normal
19,170.9,74.8,41664.46,25.61,Overweight
27,189.4,94.8,64407.98,26.43,Overweight
86,176.4,74.3,36492.11,23.88,Normal
52,162.4,61.5,39617.56,23.32,Normal
41,172.6,68.5,67912.34,22.99,Normal
50,164.5,58.3,200000.00,21.54,Normal
36,173.1,75.7,97523.25,25.26,Overweight
81,160.4,60.7,81922.31,23.59,Normal
